cat1,cat2,name,raised,desc,ticker,start,end,www,,
Platform,,modultrade,12.200055,"A smart-contract open ecosystem providing small businesses access to global trade by using a crypto token for payment or borrowing.",MTRC,28th Nov 2017,30th Jan 2018,https://modultrade.io,UK,https://en.modultrade.io/ModulTrade_White_Paper.pdf?v1
Platform,,moneyking,,"We have a strategy to jump into business whatever we can legally make money while observing the market. We currently have over 300 diversified strategies. This time, we will use the power of the block chain to advance into the game market and even more risky financial products. When a block chain is combined, there is an unthinkable force that is rewarded to us.",MOK,1st Apr 2018,30th Jun 2018,http://www.moneyking.org,UK,https://docs.wixstatic.com/ugd/f75f3b_cde09594691e467f9fb7d2083c438e1c.pdf
Platform,,netterium,,"Netcheckr is a Blockchain-based online marketplace connecting social media influencers to businesses worldwide. Netcheckr will be the first platform of its kind to allow advertisers to promote brand awareness, increase sales and enhance the visibility of their companies through targeted influencer marketing campaigns. The Netcheckr platform uses Netterium, an Ethereum-based token, as the unified mode of payment between influencers and companies, in addition to Blockchain-based smart contracts. This will allow the safe and regulated interaction of all parties, preventing fraud and the need for third party intermediaries. Netcheckr’s Smart Algorithms help brands select the best influencers based on various parameters including relevance, popularity and demographics. The user-friendly interface provides profile pages for all influencers and quantified marketing campaign projections, maximizing the return on advertising budgets. The platform also helps both small and large-scale influencers find new brands and monetise content more easily and profitably. An analysis of virtually every metric shows that the influencer marketing sector is experiencing exponential growth. Netcheckr is positing itself to be the sector’s future leader, thanks to its state-ofthe-art platform, effective marketing campaign tools and the security advantages of Blockchain-based technology.",NETR,30th Apr 2018,30th Sep 2018,http://www.netterium.com,UK,https://netterium.com/Whitepaper.pdf
Platform,,nuggets,,"Nuggets is a consumer blockchain platform giving users a single biometric tool for login, payment and identity verification, without sharing or storing private data.",NUG,18th Jun 2018,30th Jun 2018,https://nuggets.tokenhub.com,UK,https://s3-us-west-2.amazonaws.com/nuggets-ico/NuggetsWhitePaper.pdf
Platform,,obsidian,1.566332,"The Obsidian Platform is a C# blockchain based on Stratis, with both Masternodes and Service Nodes. We have developed the Obsidian Secure Messenger (OSM) application, currently in public alpha testing.",ODN,12th Aug 2017,26th Aug 2017,https://obsidianplatform.com,UK,https://drive.google.com/file/d/0B5ffnLUWqKkMMG1YTXUtNjNvOGc/view
Platform,,officium,,"Officium is global project, which tries to simplify interaction between sellers (service providers/freelancers/vendors) and buyers (purchasers) on the internet. This interaction will take place at Officium platform, created and intended for all freelancers and sellers worldwide. Officium platform represents decentralized ecosystem where users can offer their services at the global level.",OFC,1st Jul 2018,25th Aug 2018,https://officium.cc,UK,https://officium.cc/wp-content/uploads/2018/06/whitepaper.pdf
Platform,,on.live,14.360529,"The OnLive Platform revolutionises both the video broadcast and remote consultations markets. It offers unlimited scalability and availability utilising Blockchain Technology and a completely decentralised Peer-to-Peer network. Anyone can contribute to the system if they have the processing power and bandwidth. Smart incentivisation of these contributions guarantees decentralisation and creates a new economy driven by ONL tokens.",ONL,11th Mar 2018,11th Apr 2018,https://on.live,UK,https://on.live/documents/OnLive_Whitepaper.pdf
Platform,,orionix,,"We present Orionix, a comission-free games and items exchange platform along with ORX token that covers operational costs by minting its own native currency. The project aims to facilitate communication, exchange and security between players. Gamers from around the world can use the ORX platform and trade their new or used games, but also items, skins and accounts for ORX tokens. Our team has spent years evaluating the experience of players and their needs in the gaming market and infrastructure. This expertise allows us to present a project that connects people using the power of the blockhain. Orionix - The Way Forward In The Gaming Industry The mobile, personal computer and console games have been growing for a long time. Even the popularity of the gaming industry is growing with new technologies every day. One thing that keeps on lacking in this industry is creativity and innovation. According to a new platform called Orionix, the gaming industry may see its biggest investment rise to $180 billion in 2021. Another thing that always plagues the industry is fraudulent activities due to massive investments. Trading games on the path of gamers has become a nagging problem. Even using a protected account and marketing items may be impossible for most gamers. Many players have been involved in hard work to see their virtual assets develop into success. Innovative technologies and VR are helping to develop the gaming industry. What is the hope of gamers in this industry when fraud and scam are persistent? Orionix may be the solution that game players have been waiting to see for a long time. Orionix is a commission-free and exchange game platform that will help to expand the reach of the industry. How Can Orionix Help To Change The Gaming Industry? As a commission-free and exchange game service, Orionix will facilitate the way gamers play their games. ORX token program is one of the innovative steps the platform is applying to change the gaming sector. How does the ORX token program work to give players a better experience and reach? Orionix will be covering the operational costs for gamers using the platform. It implies that a player will not have to pay extra money to use the Orionix service. Orionix is committed to creating and generating its native currency to resolve the problem of supply and demand of the token program. For three solid months, Orionix will be selling ORX tokens worth 600,000,000 to help investors participate on the platform. The supply of ORX tokens will be up to 420,000,000 to help every investor purchase the coin. Better communication, exchange, and security are other ways Orionix is helping to change the gaming industry. Players everywhere in the globe can be able to access the platform for free. Join it now and be part of this revolutionary creation!",ORX token,1st Aug 2019,1st Nov 2019,https://orionix.io,UK,https://orionix.io/Orionix_ENG_Whitepaper.pdf
Platform,,paramountdax,,"ParamountDax aims to provide a sophisticated trading platform that really caters to the needs of the crypto community by offering intuitive user interface, instant liquidity, multilingual and real-time customer support and by enabling seamless, secure and risk- free trading opportunity at minimal fee.",PRDX,24th Jun 2019,23rd Sep 2019,https://www.paramountdax.io,UK,https://www.paramountdax.io/whitepaper.pdf
Platform,,pm7,12.5,"PM7 – is decentralized innovative affiliate marketing platform, designed to radically change the advertising world for online and offline projects. The main idea of the platform is to reduce the distance between the creators of advanced projects and their customers, eliminating mediation of advertising, marketing and PR agencies and allow all participants in this process to create progressive and world-changing technologies.",PM7,17th Dec 2017,4th Mar 2018,https://pm7.com,UK,https://pm7.com/assets/doc/WhitePaper-en.pdf
Platform,,power,,"The Power Group aims to provide social media and digital marketing services to build more awareness of cryptocurrencies and how we will develop a user friendly platform to filter the vast amount of information available to those entering the crypto market and to those already operating within it. We will use Ethereum smart contract technology to provide a streaming media platform designed to put new and emerging talent shoulder to shoulder with established artists and household names, and in turn bringing more users and awareness to crypto.",POWER,1st Nov 2017,1st Dec 2017,http://powergroup.tech,UK,https://drive.google.com/file/d/0B9X_pjXLlD-DSldySlZ2SnI3Wnc/view
Platform,,rafl,,"We are developing an online platform that allows users to host an online raffle. Anyone can create raffles, be it for good cause, personal gain or commercial promotion. Our concept combines commerce and lotteries which will create a new type of online market. We aim to establish a niche that runs exclusively on the Ethereum blockchain. Raffles are already popular but suffer from a lack of transparency. With the innovation of the Ethernet protocol, RAFL can provide a service to protect users from fraud. This creates a completely transparent and provably fair raffle which is safe for all. How it works. Choose your selling price and the number of tickets. When all tickets are purchased, one is chosen at random. The seller can list products at a higher price than current e-commerce platforms and auction sites, and at the same time users can try their luck to acquire goods for a fraction of their retail price. Users can also buy multiple tickets to increase their chances of winning. E.g.: A luxury watch worth $5000 sells 250 tickets at $20 each The raffle winner gets a watch with a value of $5000 for $20. The platform keeps 1% ($50) The seller keeps 99% ($4950)",RFL,15th Nov 2017,6th Dec 2017,https://www.rafl.network,UK,https://www.rafl.network/wp-content/uploads/2017/10/RAFL10.pdf
Platform,,resto,2.136,"Resto — is a global loyalty platform for foodservice establishments based on the blockchain technology. Resto includes customisable loyalty program, integrated CRM system, set of innovative marketing tools and all-in-one app with advantageous cashback for customers. Resto for investors — is a one-off opportunity for investment into universal Resto currency performing at an ongoing growth rate through the engagement of each foodservice operator and the capture of each new country market. It is a crucial chance for guaranteed passive income and the opportunity to become a co-founder of the Global Foodservice Loyalty Space. Resto for participants — is a unique and complete kit that resolves major foodservice operator problems. It is a free and powerful competitive advantage, offering a set of highly-effective marketing and promotion services within a Worldwide Loyalty Space of infinite possibilities. Resto for consumers — is a general currency for visiting any foodservice establishment anywhere in the world with cashback guarantee. It is a once-in-a-lifetime opportunity to save money and earn money simultaneously, to get the best prices and the most attractive offers without geo boundaries as a very special participant of the International Foodservice Community.",RESTO,10th Oct 2018,15th Dec 2018,https://restotoken.org,UK,https://restotoken.org/docs/WhitepaperRestoEN.pdf
Platform,,sleecoin,0.226712,"SLEECOIN is a decentralized online platform, which has been designed to connect Hosts and Guests in the shortterm rental of real estate. The objective of the development of this platform is to reduce the traditional transaction fees and remove the risks related to data management, while ensuring the flow of information is transparent and accurate. A team of real estate market experts wanted to develop this project using Blockchain technology to ensure transactions and data management safely, and offer to the user a unique experience in management and reservation of short term properties.",SLEE,6th Aug 2018,25th Nov 2018,https://sleecoin.io,UK,https://sleecoin.io/wp-content/uploads/2018/07/Sleecoin_WP_v2.3_ENG.pdf
Platform,,sphre air,5.272732,"Their technology is a key enabler to drive radical and positive change for the enterprise, end consumers and individuals. The world is undergoing rapid and inexorable transformation, and their aim is to fully engage in and embrace this, in order to positively influence the economics of the future for all.",XID,1st Jun 2017,30th Jun 2017,http://www.sphre.co,UK,
Platform,,togacoin,0.30512,"We are a team of professionals that has been operating in the IT and data center sectors for over 20 years, active on the European territory with various proven and successful experiences in digital technologies and data centers. We have been interested in the world of cryptocurrencies since some time and we believe that it will soon play an interesting – if not vital – role for the development of similar realities.",TGA,4th Jun 2018,1st May 2019,https://togacoin.com,UK,https://togacoin.com/whitepaper.pdf
Platform,,tokengo,,"The TokenGo platform is based on blockchain, using proprietary solutions designed and coded from scratch to improve the speed and scaling performance of the network. Owing to its architecture, the TokenGo technology concept provides for easy integration of any mobile or web application with blockchain functions through the simple TokenGo API.",GPT,27th Feb 2018,7th Jun 2018,https://tokengoplatform.com,UK,https://tokengoplatform.com/pdf/tokengo_whitepaper_EN.pdf
Platform,,tokens.net,15.0,"Our solution is a next generation cryptocurrency trading platform, introducing Dynamic Trading Rights (DTR) to revolutionise the current trading environment by providing a trustworthy, transparent, safe, and reliable place to exchange ERC20 tokens and other cryptocurrencies that are foreseen to evolve in the future.",DTR,6th Nov 2017,26th Nov 2017,https://www.tokens.net,UK,https://www.tokens.net/pdf/whitepaper.pdf
Platform,,transcodium,10.977534,"The global video streaming software market size is expected to grow from USD 3.25 Billion in 2017 to USD 7.50 Billion by 2022. Transcodium aims to provide the first peer-to-peer blockchain based and decentralized media transcoding, editing and distribution platform with high quality and reliable computational power at a very affordable price.",TNS,1st Mar 2018,30th Apr 2018,https://transcodium.com/?lang=en&utm_source=ico.tokens-economy.com,UK,https://transcodium.com/files/whitepaper.pdf
Platform,,travala,2.64011,"Travala.com is the leading blockchain-based travel booking platform where you get the best prices on 1,654,357 properties, worldwide as well as being a champion of cryptocurrency adoption. We accept all leading cryptocurrencies, credit and debit cards and Paypal as payments and we have developed an innovative tokenized incentive model. Our prices are 15% cheaper on average than other mainstream booking sites.",AVA,31st Mar 2018,21st Apr 2018,https://www.travala.com,UK,https://www.travala.com/Travala-Whitepaper.pdf
Platform,,tron game global,80.0,"TRON GAME GLOBAL PAY is a project that is currently laying the groundwork for Internet decentralization. The TRON GAME GLOBAL protocol is one of the world's largest block-based decentralized operating system.",GTP,13th Jun 2019,14th Jun 2019,https://trongameglobal.network,UK,https://drive.google.com/file/d/1GMshichkQEjbPtRuyy4wh7GgFlySio3m/view
Platform,,uquid,17.7,"UQC is a decentralised virtual currency based on the ERC20 - token, one of Ethereum Technological trends. The goal of this blockchain asset is to supplement the development of UQUID Ecosystem. In this virtual revolution, coin holders will have the benefit of instantly and effortlessly cash out their coins",UQC,2nd Oct 2017,7th Nov 2017,https://uquidcoin.com,UK,
Platform,,vimarket,,"A 3D marketplace that allows users to create and share virtual reality (VR) experiences, ViMarket promises to bring about a much-needed breakthrough in the global e-commerce ecosystem. The VR technology utilized by ViMarket is utilized in online games to offer unprecedented confidence and value to the shoppers while making a purchase from any of their internet connected devices. With its proprietary editor, ViMarket allows users to create interactive, photorealistic VR simulations regardless of their professional experience or training. At present, the primary areas of focus for ViMarket are the real-estate and interior decoration sectors. However, very soon, it is expected to include fashion, automotive and ultimately all e-commerce verticals.",VIT,7th Jan 2018,31st Jan 2018,https://vimarket.io,UK,https://vimarket.io/data/ViMarket-Whitepaper.pdf
Platform,,vionex,,"With our Vionex-Smart-Home-App, each of our customers can manage their home, or control or hire a building for each company. Customers and companies have access to everything concerning security, lighting, heating or cooling. The blockchain technology is responsible for recording and saving all actions. Thus, every action is saved and our Smart-Home-System has the opportunity to learn if the customer wish so (function is adjustable / displayable with the Vionex-Smart-Home-App). In the case of defects or malfunctions the blockchain provides feedback and displays it in the app. The best Smart-Home that works for you. The future is in your hands.",VIOX,1st Dec 2017,1st Mar 2018,https://www.vionex.io,UK,https://docs.wixstatic.com/ugd/bda5b2_03d2c6ba8b7b4733aef06cbcb613651d.pdf
Platform,,vuepay,,"VuePay is a peer-to-peer platform where advertisers can directly target potential customers using demographics variables such as age range, gender, parental status, household income, address, place of birth, level of education, etc.",VUP,21st Oct 2017,20th Nov 2017,http://vuepay.co,UK,https://vuepay.co/wp-content/uploads/2017/06/VuePay%20whitepaper.pdf
Platform,,winminer,,"The WinMiner platform (the alpha version of which currently has over 190,000 users) helps users monetise their unused computing power by mining the most profitable coin at any given moment with just 1-click. Earnings withdrawals are available from a wide list of easy payout methods (from Amazon gift cards to crypto). A Hash Power marketplace, followed by a “beyond mining” computer resource marketplace, will complement the WinMiner offering, driving the highest income for its users. The end goal is safeguarding the decentralization of cryptocurrency mining, while also bridging the “crypto gap” that is currently stopping the general public from adopting cryptocurrency. The WinMiner Token will grant its users significantly reduced WinMiner fees (up to 50%), serve as an additional payout currency (leveraging the exchange capabilities of the AION network, on which it will be based) and will be the currency of the WinMiner marketplaces. To keep track of WinMiner’s progress on these goals, see our Bitcointalk thread: https://bitcointalk.org/index.php?topic=2004875.0",The WinMiner Token,9th Oct 2018,31st Dec 2018,https://www.winminer.com,UK,https://www.winminer.com/token-sale/WinMiner_WhitePaper.pdf
Platform,,zeroedge.bet,,"ZeroEdge.Bet is a unique blockchain based gambling platform offering players 0% house edge casino games, commission-less sports betting exchange and an open-source platform for parties who wish to build and operate their own games on the ZeroEdge network.",Zerocoin/ ZERO,15th Apr 2018,1st Aug 2018,https://tokensale.zeroedge.bet,UK,https://tokensale.zeroedge.bet/wp-content/uploads/sites/2/2018/03/full_whitepaper_final2.0.pdf
Real estate,,assetereum,4.191365,"Assetereum is a token backed by assets that give it a real intrinsic value. Our token is a store of value (crypto asset) and not just a transfer of value (crypto currency). We diversifying our investments into six key areas we also mitigate risks to our assets and token holders. By re-investing profits back into these assets this not only generates growth, it also increases our tokens intrinsic value.",ASET,1st Mar 2018,11th May 2018,https://www.assetereum.io,UK,https://www.assetereum.io/Content/resources/Assetereum-WhitepaperV4Apr2018.pdf
Real estate,,bitrace,1.822144,"BITRACE INVESTMENTS LTD is a British investment company based in London, UK, which is a member of KJ Holdings Corp. The company is in process of developing the Tunisia Racing F1 City project, this project consists in building an integrated sports compound including a Formula 1 Track surrounded by top-class hotel and recreational units: (Total Assigned Land: 300 Hectares) in Hammamet, Tunisia.",BRF,25th Feb 2018,15th Apr 2018,https://www.bitrace-token.com,UK,https://www.bitrace-token.com/whitepaper
Real estate,,dacx,,"Digital Asset & Commodity Exchange leverages artificial intelligence and high performance computing technology, optimized towards providing an efficient, secure and compliant marketplace with product solutions for both institutional grade and retail clientele. Our emphasis is on fractionalization of all forms of assets and commodities via tokenization. To bring more opportunities for inclusion for all types of investors, which in turn adds further liquidity to these traditional markets. DACX is bridging the divide between physical commodities and digital assets, promoting the re-utilization of finite resources to drive the global circular economy. By hosting advanced security features, DACX implements machine learning for real-time market surveillance to prevent suspicious activities and security threats & utilizes KYC/AML on-boarding for its clients. Note, this is an IEO available on fully functioning DACX Foundry IEO platform.",DACX,26th Oct 2019,10th Jan 2020,https://dacx.io,UK,https://dacx.io/wp-content/uploads/2019/09/DACX_WhitePaper.pdf
Real estate,,domuscoins,1.0,"DomusCoins aims to bridge the gap between real estate investment and cryptocurrencies: buying DOCs you will be effectively storing your money in a cryptocurrency which will be backed by real estate assets around the world.",DOC,31st Jan 2018,30th Apr 2018,https://www.domuscoins.com,UK,https://www.domuscoins.com/docs/DomusCoins_whitepaper_t&c.pdf
Real estate,,global property register,,"Global Property Register -Where Blockchain and Artificial Intelligence Meet. Global Property Register - the world’s FIRST and ONLY universal real estate register! Short for GPR, Global Property Register is the first of its kind - a global register and property exchange covering both developed and developing countries alike. GPR delivers proof of ownership for the estimated 4.5 billion people globally who are not covered (around $20-trillion in value), reconnecting them to the real estate and financial markets. Additional analytical solutions and tools, powered by artificial intelligence, empower property owners to make smarter decisions. Our vision is to educate the global population through a new kind of social network, available to (and accessible by) all. Join us as we fight for financial inclusion worldwide.",XRX,26th May 2019,1st Dec 2019,https://globalpropertyregister.io,UK,https://globalpropertyregister.io/wp-content/uploads/2019/03/revised-wp2.pdf
Real estate,,housecoin,,"HouseCoin is a UK Real Estate Development Finance lender which specialises in loans which are backed by large scale UK Development Projects. All loans will be repaid using HouseCoins via Smart Contracts while using British Fiat Currency as a baseline of exchange.",HSC,15th Jan 2019,15th Apr 2019,https://housecoins.org,UK,https://housecoins.org/wp-content/uploads/2018/10/House-Coin-White-Paper-1.pdf
Real estate,,kexcoin,1.1,"KexCoins - tokens issued via a crowd fund. The funds raised through the sale will purchase high yielding student real estate. Rental profits will be used to buy back tokens from participants before being destroying, thus raising the value of KexCoins. In addition the Kexcoin token will be used as a commodity for rental payments in the student accommodation sector.",KEX,15th Sep 2017,15th Oct 2017,https://kexcoin.com,UK,https://kexcoin.com/wp-content/uploads/KexCoin-Whitepaper-English-v1.08.pdf
Real estate,,openbrix,,"OpenBrix is the first blockchain powered decentralised property portal in Europe, Middle East, Africa (EMEA) and Asia, that will be fully open and inclusive to everyone. A open network that connects all key players in the property letting and sales market on a single network, ensuring there will be no single owner who controls the money, data or rules of the network. Everything will be community-run and done for the benefit of the community. It will be the true democratisation of the property rental and sales market.",BRIX,1st Sep 2018,1st Dec 2018,https://www.openbrix.io,UK,https://drive.google.com/open?id=168lW2IensNtxpTWeJC1PMdaHwHH8XbMN
Real estate,,properbuz,,"Properbuz is a free global property marketplace and a social network for the real estate industry, which enables property buyers and renters to find ideal matches for their needs, and is already available in fifteen languages, and in more than 50 countries. Properbuz aims to decentralize a $217 trillion global real estate market by developing a blockchain-based decentralized protocol which offers other possibilities, more privacy, a more reliable service, and increased security for the real estate industry. Transacting real estate is cumbersome, opaque and expensive because of middlemen: Brokers, Government property databases, Title companies: Insurance and property databases, Escrow companies, Inspectors and appraisers, Notary publics etc. Properbuz blockchain technology will disintermediate many of them that means cutting out the middleman and it will also transform real estate in the following five ways: Disintermediation, Fraud prevention, Money, Time saving, Peer to Peer.",XPZ,25th Jun 2018,31st Oct 2018,https://www.properbuz.com/ico,UK,https://www.properbuz.com/pdf/Properbuz%20ICO%20White%20Paper%2023%20March%202018%20.pdf
Real estate,,realt,,"Global Airbnb-like marketplace on cryptocurrency and smart contracts, addressing $100 billion rental market. Real estate listings and advertising We create a rental marketplace based on cryptocurrency. Payments are in REALT tokens. No commission, no currency conversion fees, no service charges. No middleman. Just a smart contract. Full value for guests and hosts. Global REALT marketplace will include advertising services for all types of real estate, evolving to millions of for-sale and rental listings.",RLT,7th Sep 2017,31st Oct 2017,http://realt.uk,UK,https://realt.uk/#whitepaper
Real estate,,white crypto city,,"The AGIA IT ltd company organized in London an official fundraising campaign, for the construction of the White City project in Cyprus. Headtrans Innovation Ltd - the official company in charge of the White City project",Certificate,27th Nov 2017,2nd Feb 2018,https://cryptoshare.mobi,UK,
Real estate,,xred,,"The "X Real Estate Development" project (XRED) aims to develop a technological and organisational model for the real estate development market based on blockchain technology. XRED technologies will allow interested parties to enter into projects for the purchase and construction of new real estate projects with high speed and unsurpassed security. The technological solution of the XRED project allows removal of unnecessary chains of links in real estate transactions, therefore having a significant impact on the final value of transactions.",XRED,1st Nov 2017,15th Dec 2017,https://xred.co,UK,https://xred.co/assets/XRED_White_paper_EN.pdf
Retail,,araw,2.5,"Today’s e-commerce industry is growing at a rapid pace and global retail e-commerce sales are expected to reach $4.5 trillion by 2021. For most commercial businesses, cryptocurrency is becoming a preferred mode of transaction highlighted by its current cap of hundreds of billions and expected to rise to trillions. According to research, most of the finance and banking industry is expected to move to the blockchain and hence adoption rate of blockchain across all industries will increase in the coming years. By Introducing the ARAW Token, the heart of the decentralised payment ecosystem powered by the Ethereum Blockchain, we are aiming to increase blockchain adoption for regular people across the world. We are the first company in the world whose mission is to combine the benefits of the E-Commerce and Payment industries; provide end-to-end solutions for E-Commerce Marketplace, Touch & Pay Cryptocurrency Card, Online Cryptocurrency Payment, and Unified Reward System on the Ethereum Blockchain powered by the ARAW token. The goal of the ARAW token is to be a part of everyone’s day-to-day online & in-store shopping without needing them to change their shopping behavior or understand the underlying complexity of the Blockchain technology.",ARAW,10th Sep 2018,15th Feb 2019,https://arawtoken.io,UK,https://arawtoken.io/assets/araw_whitepaper.pdf
Retail,,brickchain,,"Brickchain Investments Ltd is a London based corporation, which enables to trade token of high value real estate investments, giving to everyone the possibility to invest in low-risk and profitable assets. Brickchain Investments will setup an Initial Coin Offering (ICO) with the purpose to fund the startup phase of the company. The coin created for this purpose will be named Brickchain Startup Coin (BSC) and its ownership will grant some benefits. Specifically, the 10,000,000 BSC tokens minted, will provide access to a certain fixed percentage of Brickchain’s assets traded with no expiry date on that right.",BSC,27th Feb 2019,10th Mar 2019,https://brickchaininvestments.io,UK,https://brickchaininvestments.io/wp-content/uploads/2018/05/Brickchain-Whitepaper-v1.6.pdf
Retail,,canyudo,,"Canyudo is a free to use promotional and organizational tool allowing app users to create then advertise jobs, tasks, events, or items for sale to a network of other app users, adding media, data files, location tags, and with the option to make or take payment in cryptocurrency. The app is designed to be used by businesses and the general public, combining a free advertising platform with a low cost and ultra secure payments system. Fees are charged only where a smart contract is executed, with each transaction processed resulting in a donation to a user nominated registered charity.",CYD,1st May 2019,31st Jul 2019,https://canyu.do,UK,https://canyu.do/wp/
Retail,,curate,,"CURATE is a blockchain-based fashion platform centered round fashion discovery between individuals and firms alike. It can be likened to a social media network focused on fashion lovers and enthusiasts, but in this case also utilizes the decentralised blockchain network as a payment infrastrucure means of providing royalties and rewarding content creators. We simply appreciate the effort everyone puts into being creative and such creativity is rewarded for everyone to display their workmanship skills, and thererefore be incentivised in the process. Please Check out our New Update Video : https://www.youtube.com/watch?v=DR6GrEuDo9o",CUR8,16th Sep 2019,18th Nov 2019,https://curate.style,UK,https://curate.style/whitepaper.pdf
Retail,,gramgold token,,""Buy Gold For Less, Sell Gold for More.." Not just an ERC20 token backed by Gold and a Global Gold Asset Decentralised Trading Plaform based on blockchain technology & cryptocurrency... Its a Gold Exchange, a Gold Vault, Gold ATMs (to be sited in shopping centres around the Globe) and a Foundation... ..all by a UK Precious Metals Processing Company, Birmingham Gold Company" Revolutionizing Gold Markets, Globally! "Why should you care? Because you, like most people, have probably paid too much when you bought Gold and when you've sold it, got far too little back. ...We're going to change that. Use GramGold & Cryptocurrencies to buy, sell & exchange Gold. "Buy Gold for Less, Sell Gold for More"",GGT,18th Feb 2018,30th Apr 2018,https://gramgold.net,UK,https://gramgold.net/index.php/whitepaper
Retail,,hamster marketplace,4.384281,"Decentralized trading platform run by manufacturers. Unique gadgets without extra charges and intermediaries.",HMT,19th Feb 2018,19th May 2018,http://hmstr.io,UK,https://hmstr.io/whitepaper
Retail,,marketlist,,"The world's first decentralised autonomous marketplace allowing everyone everywhere the ability to buy, sell or advertise anything unrestricted and uncensored with privacy, encryption and deniability built in Sell Anything Buy Anything Advertise Anything on Ethereum. Allowing you the ability to buy, sell or advertise anything on the ethereum blockchain unrestricted and uncensored with privacy, encryption and deniability built in. Autonomously running itself. The self controlled and self sustaining nature of the world's first decentralised autonomous marketplace entity ensures that listings can never be censored, changed or de-listed by any party once posted. Incentivised eco-system ensures the platform's economic viability. 100% of LIST and ETH used for platform fees and charges are automatically redistributed back to current LIST coin holders on a pro-rata basis every quarter which guarantees the self sustaining nature of the platform.",LIST,23rd Apr 2018,23rd Jun 2018,https://www.marketlist.io,UK,https://www.marketlist.io/white-paper
Retail,,venjocoin,0.25,"Current property rights system for tangible assets is confirmed through paper contracts. Such system fails to define digital assets, especially the “big data” generated by users. Individual rights and personal privacy in digital era cannot be fully respected and protected.",VJC,1st Jan 2019,28th Feb 2019,https://venjocoin.io,UK,https://venjocoin.io/vjc_wp_english.pdf
Retail,,webuy,,"On-demand Platform for Buyers and Sellers on the Blockchain. WeBuy is an innovative, decentralized economy, reinventing the relationship between Buyers and Sellers.",WBY,7th Jan 2019,16th Mar 2019,https://wby.io,UK,https://wby.io/wp-content/uploads/2018/07/webuy-whitepaper-VI18-Final.pdf
Smart Contract,,bcharity - international charity exchange,,"We have been developing the first international charity exchange based on blockchain technology. On one hand, this charity exchange will bring together charitable foundations, organizations and private benefactors from all over the World. On the other hand, all people who need help can share their challenges with the World. In order to do your own part to help someone in the World, our team designs a large-scale platform through which anyone will be able to contribute to charities. Implementation of the blockchain technology on the high-quality level, transforms the way of activities regulation of charitable organizations. In the future, it can be used for registration and monitoring of charitable organizations in real time due to the transparency of financial information. Smart contracts can lead to a fundamental shift and eventually change the traditional methods of regulating the charity.",CHAR,1st Jun 2018,30th Jun 2018,https://bcharity.io,UK,https://bcharity.io/main/static/WhitePaper_en.pdf
Smart Contract,,novex,,"Novex is a decentralized Open-Source Community Payment Solution. What does Novex exactly bring to the market? Well, with Novex we want to make cryptocurrencies easier, without taking away the beauty of it. Complex yet simple. We want to make Novex a general coin that will take its place at the top amongst the best.",NEX,1st Jan 2018,28th Jan 2018,https://www.novex.io,UK,https://www.novex.io/Novexwhitepaper.pdf
Smart Contract,,sharkgate,,"Provides unrivaled hacker protection to a website plus runs a 24/7 malware scanner. Powered by the blockchain using the collective intelligence of the SharkGate AI (“Deep Sea”) and the SharkGate Website Threat Defence Database (“WTDD”). Coordinates the memory of each attack encountered on any site worldwide and thus enables any site on the distributed network to mount a strong response if the attack is attempted again. Also creates ‘adaptive’ rules that evolve during the lifetime of the blockchain as an adaptation to a threat and prepares the protection for future similar, but yet unseen, attacks.",SHKG,1st Mar 2019,28th May 2019,https://www.sharkgate.io,UK,https://www.sharkgate.io/sharkgate_whitepaper.pdf
Software,,gamex,,"GameX is a jack-of-all-trades type video game platform that is powered by blockchain technology. GX token is used to fuel GameX's ecosystem to buy, sell, trade video games, support indie developers and rent hash rates for GPU-based mining. As an addition to it's three main projects, GameX also has numerous side projects and sections like GX Raffle Store, GX Playground, and GX Faucet.",GX,9th Jan 2018,27th Jan 2018,https://gamex.co.in,UK,https://gamex.co.in/gxfiles/GameX%20(GX)%20Whitepaper.pdf
Software,,immvrse,,"IMVR is now listed on DDEX Exchange. Featured on Inc. Magazine, The Next Web, Forbes, Entrepreneur, Investing.com, Business Insider, TheMerkle, CCN and many more. ImmVRse is a decentralised VR content sharing platform that will allow VR content creators, brands and advertisers around the world to inspire, collaborate, and produce some of the highest-quality VR content available online. The hybrid DApp will act as both a marketplace and a content distribution platform. ImmVRse will employ its own unique digital currency, the ImmVRse token (IMV), which will be used as the form of payment between all parties within the ecosystem.",IMVR,7th Jul 2018,7th Sep 2018,https://immvr.se,UK,https://immvr.se/wp-content/uploads/2018/01/Whitepaper-ImmVRse-1201-1.pdf
Software,,mineberg,,"BitWare Group Limited UK is a technological group of 45 world's best engineers and 5 laboratories focused on IoT, Blockchain, AI and Machine Learning. Mineberg - is a trademark of BitWare Group that will provide own-production, low-margin, life-time dedicated Bitcoin mining capacities world-wide. Own manufacture and maintain process allows to reduce capital and operational expenses, providing supercomputer clusters' best for cryptocurrency networks service. Mineberg Immersion Mining Center's minimal hosting rate is $0.02 per kWh. We offer 1 TH/s for 40$, providing lowest entry threshold on the market. Project’s fund constantly increases total computing power and distributes it among the coinholders, ensuring a guaranteed level of bitcoin production. Coinholders are able to convert Bitcoin to Fiat through our own Bitcoin exchange.",BERG,2nd Dec 2018,30th Jan 2019,https://www.mineberg.io,UK,https://www.mineberg.io/document/5bdeeefc69779.pdf
