cat1,cat2,name,raised,desc,ticker,start,end,www,,
Platform,,export.online,,"The unique aggregator integrating the key services for exporters. The platform helps companies operate fastly and significantly reduce its costs on the international market.",EXON,1st Jun 2018,1st Jul 2018,https://eng.export.online,Russia,https://eng.export.online/images/WP_Exon_eng.pdf
Platform,,flogmall,23.212696,"FLOGmall is a great aggregator for all of crypto society, which is not limited to a specific category of goods or services. We bring you millions of products, from electronics and clothing to accessories and cars or rental housing. It's all what you're used to buy in regular stores for fiat money. FLOGmall is one platform, hundreds of altcoins and dozens of saved hours in search of the goods or services acquired for the cryptocurrency. FLOGmall is a comprehensible free resource with a user-friendly interface and easy market launch from any part of the world. FLOGmall is a modern ecosystem of goods and services purchase and sale in a new format. It is a new video format for sellers - LiveStore with powerful features for your business presentation. FLOGmall is a unique solution for making possible extra income up to 600% by ICO participants by using the proper ATES service.",MLC,26th Apr 2018,20th Jul 2018,https://flogmall.com,Russia,https://flogmall.com/wp/
Platform,,fobscoin,,"This project is devoted to implementation of Russia’s first Federal United Wireless Network (FOBS). It will embrace advanced wireless technologies one of which is AirMax. AirMax is a wireless data transmission protocol developed by the “Ubiquiti Networks” as the world leader in wireless technologies and is developing wireless technologies at Apple. “Fobscoin” is one of the projects developed by company MediaDom, Company “MediaDom” exists in the market for providing high-speed Internet in Russia for 4 years. The company is the biggest partner of the largest telecom operator in Russia – MegaFon. Our company generally covers more than 30,000 households and earns annual revenue of more than 40 million rubles.",FOBS,1st May 2018,31st May 2018,http://fobscoin.com,Russia,https://fobscoin.com/wp_en.pdf
Platform,,fortfc,0.785876,"FortFC is a liquidity provider on the cryptocurrency market that aggregates buy and sell orders simultaneously from a pool of the most popular world exchanges and accumulates the necessary liquidity volume at the right time specifically for its customers. The unique set of services includes online Deposit/Withdraw/Exchange of various cryptocurrencies for another cryptocurrency or converting crypto into fiat currencies with the most favourable rates on the market.",FFCT,16th Feb 2019,31st Jul 2019,https://www.fortfc.com,Russia,https://www.fortfc.com/docs/whitepaper.pdf?v=4
Platform,,gamecoin,8.855329,"Currently, most of games are distributed on terms “Free to play”. This is done in order to engage the audience in the game and to motivate in-game purchases and pay for full access, l.e.. - to bring profit to the manufacturer. Despite all the efforts of marketers and economists, no more than 10% can be monetized. The rest keep studying the game worlds and continue involving in battles.For free. We set out to develop a tool that will allow the company to get profit from free users, without any restrictive measures and intrusive advertising.",GMC,11th Sep 2017,29th Sep 2017,https://gamecoin.global,Russia,
Platform,,goldminecoin,,"We create a safe and stable crypto-currency secured by gold deposits in the Magadan Region of the Russian Federation, which will help you to save your fund.",GMC,15th Feb 2018,1st Jan 2018,http://goldminecoin.io,Russia,http://goldminecoin.io/wp-content/uploads/2017/11/GoldMineCoin_ENG.pdf
Platform,,graz,,"Graz is the first p2p betting platform. Graz is a unique platform that makes it possible for people all around the globe to make wagers without worrying about getting their winnings. The platform offers users a set of various events in different domains including betting lines, politics, economics, science, film industry etc., within which users can make bets and win money.",GRZ,1st May 2018,31st May 2018,http://graz-ico.com,Russia,http://graz-ico.com/whitepaper.pdf
Platform,,gturbo,,GTurbo provides opportunity for robust investment in a well-established production of gas turbines. Purchase of the GTurbo derivative is a value-enhancing investment in real sector that implies clear and reliable scheme of buyout GTR tokens. Investing in GTurbo in the early stages will allow the participants to get profit of up to 300%.,GTR,15th Jul 2018,15th Aug 2018,http://gturbo.io,Russia,https://github.com/GTurboofficialorg/Documantation/blob/master/GTurbo%20-%20Whitepaper.pdf
Platform,,hedge.pro,,"Hedge.pro insures your risks, earning 10% of the value of the hedge from each transaction. The funds raised at the ICO will be used to develop software for the Hedge.pro service and to fund the hedging items",HEDGE,15th Nov 2017,13th Dec 2017,http://hedge.pro/english,Russia,https://drive.google.com/file/d/0B6JQQgg-knRtdGJhU1UtUnBsNUU/view
Platform,,hipe,,"Get all the opportunities of a universal ecosystem for personal and business interaction. Enjoy the ease of business management and scalability, communicate and have fun without boundaries. Hipe - dozens of unique useful services integrated into one convenient platform.",HIT,8th Nov 2017,30th Nov 2017,http://ico.hipe-me.com,,
Platform,,human discovery platform,,"HD platform is the environment to create, test, and commercialize various methods and tools designed to improve the quality of a human life through defining his/her personal characteristics and providing recommendations for positive results.",HD,22nd Nov 2017,7th Dec 2017,https://hdplatform.io,,
Platform,,ibuildapp,1,"The iBuildApp Network is building a decentralized mobile marketplace that will include a mobile advertising network, called adNetwork, which will make use of the Ethereum blockchain to alleviate the issues of ad fraud by linking up users directly with advertisers and recording all interactions in an immutable and transparent manner. For the advertising industry, the blockchain can ensure that advertisers only pay for real views, clicks, sign ups, and other conversion-related actions by recording all actions in an immutable and transparent manner.",IBA,6th Nov 2017,26th Dec 2017,https://ibuildapp.io,,
Platform,,ins,45,"A scalable blockchain-based platform that enables consumers to buy groceries directly from manufacturers at lower prices, with convenience. The INS ecosystem has been validated by consumer interest and has received strong support from manufacturers. Our team has developed the roadmap to execute on this vision.",INS,4th Dec 2017,25th Dec 2017,https://ins.world,,
Platform,,keeppet,,"KeepPet is a global pet certification platform. We aim to provide pets and their owners with freedom of movement, access to a veterinary service and legal assistance anywhere in the world. The system is based on distributed database and blockchain technology.",PET,31st Dec 2017,15th Jan 2018,http://keep.pet/en,,
Platform,,kickico,20,"KICKICO helps innovators, game developers, blockchain leaders, entrepreneurs, designers, and other creators find the resources and support they need to make their ideas a reality. With the help of cryptocurrency, the support of our community & KICKONOMY’s power thousands of ideas will come to life.",KC,29th Aug 2017,16th Sep 2017,https://www.kickico.com,,
Platform,,lancer network,3.87652,"Lancer Network will attract real users to your ICO that will participate in buzz of the communities. Organic advertising and SMM from real users. Earnings in the industry of the blockchain without any investment. A convenient Human Resources hub for discovering qualified talent. Solutions for non-standard promotional tasks for crowdsale and blockchain projects.",LNW,18th Aug 2018,29th Nov 2018,https://lancer.network,Russia,https://lancer.network/docs/LancerNetwork-WP.pdf
Platform,,liquid bonus loyalty ico,,"The Blockchain driven Liquid Bonus Loyalty Aggregation Medium is a complementary loyalty system aimed at unlocking the loyalty market potential by ""activating"" dormant customers who are subscribed but don't participate. The LiqBo utility token works with a user-friendly mobile interface, is interoperable and has no legacy loyalty program holding it back. As such, it will unite the fragmented loyalty market into a single, healthy eco-system.",LiBO,18th Feb 2018,1st May 2018,https://liqbo.com/en,,
Platform,,markscheider,,"To fulfill these tasks, the Markscheider project team was created. It consists of competent experts with the necessary experience and connections in the fields of IT technology, finance and sales. Our main advantages: · Reliability – device`s resource is up to 25 years, factory warranty is up to 3 years. · Availability – Russian manufacturer, convenient delivery and avorable price. · Everything is legal – we have all the necessary license and ermits. · Service – full support and warranty service in Russia. · Perspective – device development “on request”, on the technical process 7 Nm, with use of immersion cooling.",MARK,20th Apr 2018,15th May 2018,http://markscheider.io/en,Russia,http://markscheider.io/wp-content/uploads/2018/01/WP_141217_en.pdf
Platform,,mcfly.aero,,"While automakers are striving to invest into eVTOL developers and taxi companies are buying up roofs to make landing pads and monopolise customer relations, McFly.aero reduces uncertainty, risk and entry barriers for all those who would like to participate in the emerging urban passenger air taxi market. It was initiated by the Technology Consortium committed to make products of its participants comprise a turnkey urban air taxi marketplace and management system. McFly.aero operates as a Technology and Business Incubator. It offers benefits of global expert and entrepreneurial community, as well as portfolio investment strategy. It incubates businesses that will sell and operate passenger transportation, as well as related products, technologies and services along the end-to-end value chain from R&D for aerial vehicles to landing pads, mobile apps and additional services that can be sold by the grid. Consortium members see McFly.aero as a market channel for products and services. Entrepreneurs see McFly.aero as support ecosystem and a marketplace that rewards contributions into its development and later would allow them to sell devices-as-services for a fee from the grid and passengers. Experts see McFly.aero as gateway to the new emerging industry and market. Passengers see McFly.aero as an opportunity to get more affordable flight sooner than possible and in more cities. McFly token is a reward mechanism for human and machine services within the common shared system — business and technology incubator (now) and air taxi marketplace and management system (later). McFly token is a success metric reflecting developments of the concept, participants, the incubator and the industry as a whole. McFly token is technically a measurement of and a right to 1 minute served by committing aerial vehicle. Thus, it is a unit of measurement for device use, record of rights to use, a ticket to ride, an ignition key, and a unit of billing.",McFLY,5th Apr 2018,31st Jul 2018,https://mcfly.aero/token,Russia,https://mcfly.aero/whitepaper/
Platform,,mirrows project,,"MIRROWS PROJECT is the platform for promotion in social networks, forums and websites, here you can create and multiply accounts, share content on any social networks, clone randomized messages and publish it on forums or send private messages to users. Simple connection and account management will save you a lot of time.",MRR,1st Oct 2019,30th Nov 2019,https://mirrows.net,Russia,https://mirrows.net/Whitepaper_v1.pdf
Platform,,mytime,3.5,"Based on blockchain technology, we are creating a platform that will allow compensation for human time in a transparent way. Open-source transaction data will generate the value of human time across industries. Furthermore, the platform will allow shaping transaction profiles and the reputation of users.",MTT,24th Mar 2018,24th Mar 2018,https://mytc.io,Russia,https://mytimecoin.github.io/whitepaper/whitepaper_en.pdf
Platform,,nau,1.168413,"SOcial, LOcal, MObile. NΛU is a perfect implementation of the SoLoMo approach. Mobile searches become more local Over 70% smartphone-owners use location-based services. Mobile coupons are shared an average of 4+ times.",NAU,29th Nov 2017,29th Dec 2017,https://nau.io,,
Platform,,neurobot,,"NeuroBot is a neural network algorithm created for forecasting exchange rates of cryptocurrencies. The neural network collects and analyses Data 24/7 and provides forecasts for various cryptocurrencies’ exchange rates. There are three types of forecasts: 24 hours, 48 hours and one week. Neural network algorithm implemented with algorism of the essential aspects of technical analysis, such as patterns and signal indicators calculate forecast Data with one second time. Depending on the type of forecast and the chosen cryptocurrency the accuracy of the forecast spans within the range of 70-99%.",NEB,11th Oct 2017,31st Dec 2017,https://neurobot.trading,Russia,https://neurobot.trading/whitepaper/whitepaper_en.pdf
Platform,,news,,"Our team develops a blockchain platform «POST», it uses its own crypto token NEWS. Paying your with the NEWS token on our platform for your content, you save its representation in the block, together with the transaction, the received record allows you to make your content an asset that has value and forever belongs to you.",NEWS,1st Feb 2018,1st Mar 2018,https://ico.news1.ru,,
Platform,,ntok,3,"he NTOK X ecosystem for tokenizing talents is an evolution of Tutor Ninja, a private tutoring operator serving thousands users, into a three-level blockchain infrastructure for online education. The NTOK tokenization platform concept comprises online schools, an online private tutor services aggregator, as well as tutors and NTOK ecosystem partners’ services.",NTOK,15th Mar 2018,15th Apr 2018,https://ntok.io,Russia,https://ntok.io/NTOK%20White%20Paper.pdf
Platform,,onetotwosto,,"OTT-token gives a full (100%) guarantee of payments to its holder, with the expected 100% payback ranges from 1 month (in the most favorable variant) and up to 8 months (in the most unfavorable variant). If the investor decides to refuse to participate in the project, he will be able to apply for the sale of tokens, for this we have developed a "Funds Recovery Fund" (FRF) for 100% protection of the interests of its investors. Funds Recovery Fund is formed from the sale of tokens in the amount of 30% and from instant bets in the amount of 1%. Each investor has the right to apply for the sale of his token(s) at full cost. The token will be automatically redeemed by the Issuer with Funds Recovery Fund after 90 days from the date of application. The token is redeemed strictly at the cost of the purchase price, depending on the stage of purchase at the ICO and the received referral discount.",OTTP,20th Oct 2018,20th Jan 2019,https://1to2.pro/index.php/en,Russia,https://1to2.pro/docs/ott-whitepaper-en.pdf
Platform,,openassets,,"We believe that crypto-community, now divided into 4 large groups: that is, ICO projects, investors and traders, experts. These 4 groups we want to connect to one service, for faster and more effective interaction between them. Young startups attract investment to your project with ICO (Initial coin offering). According to CoinDesk, all the time with ICO has received over $3.5 billion in the blockchain startups. The most profitable month for start-UPS were in September. This month the projects managed to raise over $660 million. Investment amount grow each month.",OPA,27th Aug 2018,30th Sep 2018,https://openassets.io,Russia,https://openassets.io/wp/
Platform,,orada,,"ORADA.ru – this is Internet portal covering the scope of repair and building and similar spheres. A new generation site designed to facilitate everyday life. ORADA is available from any corner of the world wherever you are, you will have at hand a database of shops and their products, the masters and the services they offer, the most complete and reliable, what can be.",null,1st Dec 2017,1st Jan 2018,https://www.orada-ico.com,Russia,https://docs.wixstatic.com/ugd/7c37b3_f2c27bc4258a48f4a0974a9a5418ba8b.docx?dn=%D0%B2%D0%B0%D0%B9%D1%82%20%D0%BF%D0%B5%D0%BF%D0%B5%D1%80.docx
Platform,,papusha,,"The world’s first rocket and space technology to produce fuel by using fuel oil residues from refineries offered by Anatoly Papusha, the Academician of the Russian Academy of Natural Sciences who developed the Buran program Papusha Rocket ICO - is the latest technology to destroy oil refineries residues around the world. Instead of destroying flora and fauna, refineries get gasoline and diesel fuel for selling. PRT ICO produces small-capacity oil refining units to process black oil fuel and produce liquid fuel by using the transonic combustion technology. Every day refineries worldwide generate 1.35 million tons of residues. Depending on its capacity, one PRT-2 unit processes 30-90 tons of wastes per day. The market requires dozens of thousands of PRT-2 units.",PRT,22nd Aug 2018,22nd Mar 2019,https://papusha.io,Russia,https://papusha.io/files/Whitepaper_ENG.pdf
Platform,,paragon coin,50,Paragon seeks to pull the cannabis community from marginalized to mainstream by building blockchain into every step of the cannabis industry and by working toward full legalization. Our strength lies in the unique blockchain/cannabis connection that uses smart contracts.,PRG,15th Sep 2017,15th Oct 2017,https://paragoncoin.com/en,,
Platform,,payfair,0.182919,"A decentralized escrow platform for making cryptocurrency transactions between two parties. It is ensured with PAYFAIR tokens (PFR) based on Ethereum blockchain Low fees for making a transaction, its safety and privacy Saving time when making a transaction, no third parties or bureaucracy.",PFR,1st Nov 2017,30th Nov 2017,https://payfair.io,,
Platform,,paymon,1.092514,"Paymon suggests its own view of standard Blockchain, introducing ways of dealing with most issues of existing cryptocurrencies: the scaling problem, archaic architecture, low speed, and high transaction fees. Our new blockchain Hive improves all cryptocurrency instruments: from technology and infrastructure to regulatory compliance with current regulations. Business platform Profit, developed under our project, will be a universal solution for everyone: from developers and basic users to commercial organizations and ICO projects. Moreover, the project is a great investment opportunity in virtue of its tokens. Our team has currently created a blockchain messenger, which allows its users to safely and easily send each other not only messages, but also cryptocurrency.",PMNT,10th May 2018,13th Jun 2018,https://ico.paymon.org,,
Platform,,rega,2,REGA Risk Sharing is a decentralized insurance platform on Ethereum blockchain. The most viable solution on the market to disrupt insurance industry with Blockchain technology. Working product LEXICLUB. Venture capital backed.,RST,15th Oct 2017,25th Dec 2017,https://www.rega.life,,
Platform,,revain,12.513346,"A new generation feedback platform, mostly based on the blockchain technology that doesn’t allow to change or delete reviews and its authors get a reward for creating it!",R,21st Aug 2017,4th Sep 2017,https://revain.org,,
Platform,,simdaq,5,"Simdaq provides a set of tools for mastering trading strategies: training on historical data, framework for trading robots development and backtesting, space for sharing experience with others. The project not only gives an unfair advantage to cryptotraders, but also helps cryptocurrencies ecosystem to become more matured.",SMDQ,25th Jan 2018,26th Feb 2018,https://simdaq.com,,
Platform,,sine,,"World’s first cryptocurrency based music streaming app that rewards listeners for discovering new hits, the next big artists or making popular playlists. Sine is an excellent platform for the musicians to find their audience and promote music with the most efficient targeting. Sine’s goal is to create the biggest and most active music community in the world. 20 million tracks at launch.",SNE,1st Nov 2017,22nd Nov 2017,https://sine.media,Russia,https://view.attach.io/BkPk-bZpZ
Platform,,smschain,,"The SMSCHAIN project is designed to create a reliable interconnected framework between Telecom companies, which will deliver A2P (Application-to-Person) SMS through users wanting to exchange their unused SMS for financial rewards. Anyone in the world with an unlimited SMS bundle or unused SMS messages can become an SMS Chain Unit by installing our app on their Android device.",SMSTO,20th Nov 2017,19th Dec 2017,https://smschain.org,,
Platform,,spaceico,,"The SpaceICO project earns on ICOs for the promising startups with high profitability, as well as on the increase in the cost of tokens for these start-ups.",SIO,15th Oct 2017,15th Nov 2017,https://spaceico.io,,
Platform,,techbench,,"TechBench combines the best features of an IT professional social media platform with an interactive crowdfunding site. The model promotes professional collaboration on projects and active project management by developers. TechBench model is a ground breaking approach for promoting startups and creating early bird investment opportunities. The new model takes a different route than the traditional freelance web portals. The new approach is precise, and comprehensive solution to connecting investment and technical innovation.",TBCH,1st Dec 2017,30th Dec 2017,https://techbench.me,Russia,https://techbench.me/whitepaper_en.pdf
Platform,,timbercoin,,"The TimberCoin project is a decentralized online platform based on the blockchain Ethereum that shall use the smart-contract system, combining advanced technologies in the area of finance and industrial production of one of the most demanded in the world market high-strength multilayer square-sawn lumber that is the veneer laminated, reliable, cost-effective, easy-to-use material for the construction of lightweight, environmentally friendly, heat-saving houses, agricultural, sports and other facilities. This is a unique integration of the latest developments in the field of wood processing and pre-cut house construction method.",TMB,29th Oct 2018,28th Feb 2019,http://timbercoin.eu,Russia,http://timbercoin.eu/files/WP_en.pdf
Platform,,tokenbox,8,"Tokenbox is a unique ecosystem that combines crypto-currency funds under the management of professional portfolio managers and traders on the one hand and investors on the other. Investors are to be granted access to the best strategies for managing funds on the Crypto market with a high degree of safety in these processes. Portfolio managers and traders, including professional teams, are to receive a ready-made ""box"" solution for the creation of its own tokenized fund, operating professionally, transparently and within the legal framework. The technical solutions ofered by Tokenbox enable the fund management process and its development in an efcient and safe way. Thus, investors can make their choice between diferent legal and audited funds, according to the inherent ratio of risk and return.",TBX,14th Nov 2017,28th Nov 2017,https://tokenbox.io,,
Platform,,totum,,"Decentralized gaming blockchain, which will allow any player to earn in the gaming industry. Totum allows you to turn any internal logic of a browser, online or mobile game into a liquid crypto tool.",TMC,15th Dec 2017,31st Jan 2018,https://totum.in,Russia,https://totum.in/files/white-paper/white-paper-en-v5.pdf
Platform,,tradeplayz,,"Our strategy is comprised of two macro phases: To first build out the technology and liquidity for our platform as a B2C operator to prove the desirability, integrity, and credibility of our solution to selected local markets with strict observance of legal standards, After proving retention and consistent growth by volume; and finally, expanding globally.",TPZ,1st Feb 2018,15th Apr 2018,http://tradeplayz.com,,
Platform,,truedonate,,"TrueDonate is a decentralized ecosystem, it allows social entrepreneurs, community groups, non-profit organizations and individuals to share social ideas, create projects and gather funds.",TDN,1st Dec 2017,15th Jan 2018,https://truedonate.io,,
Platform,,universa,28.8,"UTN - digital asset for apps and contracts. It’s the fastest and most scalable digital asset, enabling real-time contracts and apps anywhere in the world. UTN allows enormous potential for scalability performing more than 10’000 transactions per second that is thousands times more transactions than Bitcoin. If we’re talking speed, Universa digital asset is 60 times faster than Ethereum not to mention Bitcoin which allows extensive use",UTN,27th Oct 2017,27th Nov 2017,https://universa.io,,
Platform,,vitavisor,,"The Vitavisor is a wearable computer in the form of glasses with a web camera, small projector for the eyes and person identifier. Its users are united in Vitavision net.",null,10th Jan 2018,31st Jan 2018,http://lifelogging.online,Russia,https://drive.google.com/file/d/0B9Shmth9n3mHT3VkdmdGaXpqV2c/view
Platform,,votes,,"VOTES is an international platform for taking votes of any level. It uses Blockchain technologies and smart contracts providing transparency and honesty of polls, votings, elections, testings, and other activities on the base of the platform. VOTES is based on the Simpoll.pro project. More than 10 mln people have become the users of the service during the whole time of its existence. Among the system’s clients there are such large companies as Samsung, Bosch, Adidas and tens of thousands of other companies.",VOTES,3rd Oct 2017,3rd Nov 2017,http://votesplatform.com,,
Platform,,xchainge,,xChainge is an Ethereum blockchain based platform with a simple user interface for anonymous and decentralized exchange of assets. The first completely decentralized solution for secure and anonymous token storage and exchange that utilizes the best UX/UI practices of modern online banking applications.,XCH,5th Dec 2017,30th Dec 2017,https://xchainge.io,,
Platform,,zooomex,,"ZooomEx- a new cryptocurrency exchange! Exchange with the lowest trading fee of all represented on the market! Our task is to make trading operations accessible to everyone! We do not strive to earn on clients, we create a convenient platform on which it will be comfortable to trade to everyone! Until September, trade commissions - 0%! Further, it will be increased so low that you will not even notice it! We are the first to take this step! You won't find anything like this on the market! Crypto Exchange ZooomEx made for the benefit of users! All members of our team are active traders, and we know all the nuances, pros and cons of the rest of the crypto-exchange, so we made our product for you and for us. It is suitable for both ordinary traders and professionals, both for users with a small capital, and for institutional ones. We started to change the cryptocurrency trading industry! We invite you to follow our example!",ZXE,19th Aug 2019,31st Aug 2019,https://www.zooomex.com,Russia,https://www.zooomex.com/zooomex_wp_en.pdf
Real estate,,atlant,6.5,ATLANT is addressing two of the most pertinent problems in real estate with its decentralized blockchain platform: Tokenized Ownership and global P2P Rentals.,ATL,7th Sep 2017,1st Nov 2017,https://atlant.io,,
Real estate,,hamilton,,"Sports and leisure complex mainly focused on tennis has been working for 6 years already. Both professional tennis players and amateur sportsmen train here and we are always glad to welcome coaches. For children we offer a sports ground with everyday activities and summer camps, also we organize taekwondo and gymnastics competitions.",Hamilton,1st Nov 2017,1st Dec 2017,http://hamilton-coin.io,Russia,
Real estate,,i'm aero,0.17216,"I’M AERO is a specialized aviation enterprise engaged in the design, development and production of manned and unmanned aerial vehicles. The aim of the I AM AERO Project is to create a series production of ultralight aircraft that meet the needs of the population at the level of everyday use, as well as to meet the challenges of private business and the demands of government agencies. We are an existing innovave production, unique design coaxial scheme of propellers and experienced manufacturing of electric models and unmanned aircradt system.",IAM,1st Mar 2018,31st Mar 2018,https://imaero.io,,
Real estate,,sosnovkino,0.1638,"Real estate has been the most popular way of investment for hundreds of years. Leading specialists can make a profit of hundreds of per cent on projects, in contrast to ordinary non-specialized investors whose income can be comparable to the deposit rate in the bank. Real estate has been the most popular way of investment for hundreds of years. Leading specialists can make a profit of hundreds of per cent on projects, in contrast to ordinary non-specialized investors whose income can be comparable to the deposit rate in the bank. The Sosnovkino project is a land area. We invest in the infrastructure which will be built in 2018. According to Zurich LLC appraisal, the increase in the cost of the asset at the time of engineering systems construction will be 600%.",SNKcoin,26th Jul 2017,26th Aug 2017,http://sosnovkino.info,Russia,https://drive.google.com/file/d/0B-QBdFrWXGeAc3NkQ1hvX3p6T00/view
Real estate,,vrt,2.402311,"Virtual Reality (VR) technology is actively taking over the entertainment industry all over the world. This is not surprising, as improved modern technology turns virtual reality into an entirely new experience. According to analysts, the VR industry is highly likely to create a multibillion market in the next few years. However, one of the key issues getting in the way of full-blown development of this technology is a lack of quality content for VR equipment. We offer a solution that will entice thousands of developers from all over the world to create and monetise quality VR content - a VRT platform serving as a decentralised VR marketplace. The platform will be based on blockchain technology, which guarantees an honest and transparent distribution of funds and the protection of intellectual property rights. In addition, VRT users will have access to platform SDK and API that will make it possible to involve a large number of developers in improving the system.",VRT,14th Mar 2018,31st Jul 2018,http://vrt.world,Russia,http://vrt.world/Whitepaper_Englishqq.pdf
Retail,,ahoolee,,Ahoolee compares prices in online stores using a decentralized platform for collecting and indexing information from open sources with confirmation of authenticity based on the blockchain technology.,AHT,28th Aug 2017,11th Sep 2017,http://ahoolee.io,,
Retail,,mambocoin,,"Today, Mambo24 has over 10,000 regular customers, over 500 partners selling consumer products, more than 300 restaurants from 20 Russian cities, and air tickets to all destinations from 300 world airlines. The project Mambo24, a successful and progressive business, is one of top ten largest online marketplaces in Russia due to the number of goods and services on the same platform.",MBC,1st Dec 2018,21st Dec 2018,http://mb24.io,Russia,https://mb24.io/docs/white-paper-en.pdf?date=1533813711
Retail,,wabi,11.5,WaBi (蛙币) is a digital token backed by safe products. We place secure anti-counterfeit labels on consumer products in China and internationally. WaBi (蛙币) can then be used to purchase them.,WaBi,28th Nov 2017,1st Dec 2017,http://www.wacoin.io,,
Software,,chronobank,5.4,ChronoBank.io is a blockchain project aimed to disrupt HR/recruitment/finance industry similar way as Uber revolutionised taxi business.,LH,15th Dec 2016,15th Feb 2017,https://chronobank.io,,
Software,,confideal,,"Confideal, a service that allows you to create smart contracts with no coding skills as well as solve disputes with in-built arbitration module.",CDL,1st Mar 2018,30th May 2018,https://confideal.io,,
Software,,crypviser,4.025989,"The encrypted network for social and business communication based on Blockchain Crypviser is a disruptive, encrypted all-in- one network for social and business communication based on Blockchain technology. The security model of Crypviser is professionally designed to meet the highest standards of cryptography for securely storing and exchanging all kinds of data, including instant chats,voice and video calls, group calls (voice conferences) and more. Crypviser simplifies and introduces a wide range of encrypted products for the B2C and B2B markets, which up until now were only available to the biggest corporations, financial institutes, governments and secret services. Crypviser is the most secure solution for confidential interactions!",CVCOIN,20th May 2017,30th Jun 2017,https://ico.crypviser.net,,
Software,,dao playmarket 2.0,5,DAO PlayMarket 2.0 is a decentralized Android App Store that accepts payments in cryptocurrency and is combined with an ICO platform for developers.,PMT,8th Nov 2017,8th Dec 2017,https://ico.playmarket.io,,
Software,,encryptotel,4.429212,"Encrypto Telecom offers solutions for communication, contributing extensively to the ongoing global debate around privacy and civil liberties. Encrypted communication is the logical future for all traditional telecommunications.",ETT,24th Apr 2017,31st May 2017,http://ico.encryptotel.com,Russia,http://ico.encryptotel.com/assets/pdf/EncryptoTel_WP_v1.pdf
Software,,gastery,1.764397,"Gastery is the eWaiter v2.0, next evolutionary stage development of the project. New conception, updated strategy and ambition goals. Gastery is a food-tech startup designed to automate interaction of restaurants and their visitors. Platform is based on the geolocation, blockchain technology & smart contracts, and use of QR codes. The value of this project for the HoReCa industry is to improve quality and speed of service as well as to raise income of catering facilities.",WTR,1st May 2018,20th Nov 2018,https://gastery.io,Russia,https://gastery.io/docs/gastery_wp_EN.pdf
Software,,robomed network,,"Robomed Network issues its own tokens to support smart contract between healthcare providers and patients. RBM smart medical contract elevates service value by granting its owner full accomplishment of clinical guidelines for specific case by healthcare provider. Robomed clinical guidelines are subject to constant improvement by the professional medical community, motivated for higher goals and bonuses by Robomed Network.",RBM,20th Nov 2017,15th Dec 2017,https://robomed.io,,
Software,,smart progress,,"SmartProgress is a complex tool for achieving goals, that helps set the goal correctly, split the goal into steps, keep a diary of achievements, find like-minded people with similar goals. SmartProgress can also provide an assistance from a coach who will be accompanying and support the user in the process of achieving the goal.",SmartProgress Token,22nd Oct 2017,21st Nov 2017,https://ico.smartprogress.do,Russia,https://ico.smartprogress.do/documents/white-paper-en.pdf
Software,,sonm,42,"SONM is a decentralized worldwide fog computer for any general purpose computing − from site hosting to scientific calculations. The purpose of SONM project is to replace hash-based traditional cryptocurrency mining, which now dominates the blockchain community.",SNM,15th Jun 2017,19th Jun 2017,https://sonm.io,,
Sports,,battle ball,,"Blockchain application for disputes on sports events. Dispute on the result of your favorite team with whoever you like and whenever you like. There are no mediators. A winner is determined by smart contract.",BBC,10th Nov 2017,25th Dec 2017,http://battleball.io,Russia,http://battleball.io/BB_white_paper_EN.pdf
Sports,,tokenstars ace,5,ACE decentralizes the talent sourcing process with Global Scouts Network and the talent promotion process with Global Promoters Network.,ACE,10th Sep 2017,31st Oct 2017,http://ace.tokenstars.com,,
Tourism,,abab,,"Abab.io is a decentralized marketspace for accommodation rentals where a blockchain solves the issue of trust between the host and the guest. The current system of real estate rentals has leaders whose databases contain an amassed data on both hosts and guests. These databases are closed and usually lack the API; even in the cases when the owner of the database does provide the API, during the implementation of the project one becomes dependent on the owner of the database. In this case, the terms are dictated by the owner of the database.",AbabCoin,15th Sep 2017,15th Oct 2017,https://www.abab.io,Russia,
Tourism,,alluxe,,"ALLUXE is a blockchain-based luxury platform intended for convenient and transparent interaction of companies and customers in the luxe segment through crypto currencies and modern technologies. This is an innovative solution for the crypto-elite, wealthy people demanding to the level of comfort, quality of service and confidentiality. ALLUXE helps you plan a trip or a business trip, rent a premium car, yacht or luxury real estate and make expensive purchases anywhere in the world.",LXC,23rd Aug 2018,26th Sep 2018,https://alluxe.io,Russia,https://drive.google.com/file/d/1Nj1Afqdk_CLXL9PWmBhSZ0ZPE_uPGcB-/view
Tourism,,guider,,"Guider helps to facilitate and speed up the search for a suitable guide for travelers, and helps guides to reach their potential! Our aim is to provide transparent service using blockchain technology and to ensure maximum compatibility between the guide and the traveler, from reviews and ratings, to personalized recommendations through neural analysis of accumulated and external Big Data.",GDR,1st Jun 2019,11th Jun 2019,https://token.guider.travel,Russia,https://token.guider.travel/WP_EN.pdf
Tourism,,travelchain,1.321653,"TravelChain is decentralized blockchain-based platform which provides accessible and authentic smart-data to let business know their clients better and to help travelers experience the best customer service. We are going to provide equal access to data exchange for all players in the market. We create an open public blockchain that can be managed by each travel market player. We believe that will be improving technology and a brand new breakthrough solution within 3-5 years, which create a new standards for how people travel.",TT,10th Dec 2017,12th Mar 2018,http://www.travelchain.io,,
